signal_id,symbol,direction,entry_price,stop_loss,tp1,tp2,confluences,created_at,status,outcome,hit_price,closed_at
2026-04-15T22:22:57.934681,SPY,LONG,699.61,39.0,60.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:02:55.551092,ALV,LONG,119.52,39.0,20.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:06:19.149794,BBAI,SHORT,3.77,41.7,-200.00,0.0000,"CVD_BEAR (0%);SPREAD_PENALTY (0.26%);BID_HIT",OPEN
2026-04-20T12:08:33.684176,ALV,LONG,119.52,39.0,20.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:09:40.566108,BITO,SHORT,10.33,54.3,-1.00,0.0000,"CVD_BEAR (0%);BID_HIT",OPEN
2026-04-20T12:11:52.590905,SPY,SHORT,706.86,37.5,-180.00,0.0000,"CVD_BEAR (0%);ASK_LIFT",OPEN
2026-04-20T12:11:53.135386,QQQ,SHORT,645.90,39.0,-1.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:11:53.722914,BBAI,SHORT,3.79,41.7,-100.00,0.3333,"CVD_BEAR (33%);SPREAD_PENALTY (0.26%);BID_HIT",OPEN
2026-04-20T12:17:39.466964,QQQ,SHORT,646.07,39.0,-40.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:18:46.305048,SPY,LONG,707.15,60.2,90.00,1.0000,"CVD_BULL (100%);ASK_LIFT",OPEN
2026-04-20T12:23:24.814117,QQQ,SHORT,646.07,39.0,-40.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:24:32.708684,SPY,LONG,707.15,60.8,90.00,1.0000,"CVD_BULL (100%);ASK_LIFT",OPEN
2026-04-20T12:25:40.851482,IWM,SHORT,273.57,39.0,-2.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:26:41.677416,BBAI,SHORT,3.76,41.6,-709.00,0.1100,"CVD_BEAR (11%);SPREAD_PENALTY (0.27%);BID_HIT",OPEN
2026-04-20T12:28:53.604208,QQQ,SHORT,646.07,39.0,-40.00,0.0000,"CVD_BEAR (0%)",OPEN
2026-04-20T12:30:00.840540,SPY,LONG,707.04,60.2,119.00,0.9917,"CVD_BULL (99%);ASK_LIFT",OPEN
2026-04-20T12:31:15.896170,IWM,SHORT,273.57,36.8,-2.00,0.0000,"CVD_BEAR (0%);ASK_LIFT",OPEN
2026-04-20T12:34:42.601524,QQQ,SHORT,646.32,39.0,-25.00,0.2727,"CVD_BEAR (27%)",OPEN
2026-04-20T12:34:43.088022,BBAI,SHORT,3.77,41.6,-406.00,0.3562,"CVD_BEAR (36%);SPREAD_PENALTY (0.26%);BID_HIT",OPEN
2026-04-20T12:35:49.920259,SPY,LONG,707.04,59.4,119.00,0.9917,"CVD_BULL (99%);ASK_LIFT",OPEN
2026-04-20T12:36:54.595017,IWM,SHORT,273.57,36.8,-2.00,0.0000,"CVD_BEAR (0%);ASK_LIFT",OPEN
2026-04-20T12:38:03.704208,ALB,LONG,198.02,39.0,1.00,1.0000,"CVD_BULL (100%)",OPEN
2026-04-20T12:40:13.024233,QQQ,SHORT,646.32,39.0,-25.00,0.2727,"CVD_BEAR (27%)",OPEN
